transaction_id,amount,failure_reason,ai_action,approved_action,confidence,reason,result,recovered_amount
TXN0344,24999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0345,1299,insufficient_funds,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0346,12999,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",RECOVERED,12999
TXN0347,4999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0348,499,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0349,3499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0350,3499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0351,24999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0352,5999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0353,499,insufficient_funds,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0354,8999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0355,4999,insufficient_funds,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0356,8999,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0357,8999,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0358,799,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0359,1299,bank_error,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0360,12999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0361,8999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0362,24999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0363,499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0364,499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0365,8999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0366,4999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0367,499,insufficient_funds,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0368,799,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0369,799,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0370,1299,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0371,499,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0372,5999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0373,1299,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0374,3499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0375,2499,bank_error,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0376,5999,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0377,12999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0378,24999,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0379,499,insufficient_funds,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0380,4999,insufficient_funds,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0381,12999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0382,499,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0383,799,bank_error,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0384,4999,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",CUSTOMER_DID_NOT_UPDATE,0
TXN0385,24999,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0386,3499,bank_error,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0387,12999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0388,5999,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0389,799,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0390,12999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0391,3499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0392,799,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0393,3499,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0394,5999,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0395,4999,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0396,799,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0397,8999,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0398,5999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0399,799,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0400,5999,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",CUSTOMER_DID_NOT_UPDATE,0
TXN0401,1299,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0402,799,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0403,1299,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0404,4999,bank_error,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0405,799,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0406,8999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0407,1299,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0408,3499,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0409,799,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0410,8999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0411,3499,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",RECOVERED,3499
TXN0412,3499,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0413,2499,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",CUSTOMER_DID_NOT_UPDATE,0
TXN0414,1299,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0415,3499,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",RECOVERED,3499
TXN0416,499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0417,3499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0418,2499,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0419,5999,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0420,2499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0421,3499,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0422,5999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0423,3499,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0424,12999,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0425,24999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0426,799,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0427,8999,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0428,1299,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0429,499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0430,1299,bank_error,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0431,5999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0432,799,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0433,499,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0434,2499,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0435,499,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0436,799,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0437,799,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0438,12999,bank_error,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0439,5999,insufficient_funds,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0440,3499,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0441,799,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0442,5999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0443,12999,insufficient_funds,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0444,799,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0445,4999,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0446,8999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0447,8999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0448,1299,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0449,499,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",RECOVERED,499
TXN0450,4999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0451,8999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0452,4999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0453,499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0454,2499,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0455,3499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0456,12999,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",CUSTOMER_DID_NOT_UPDATE,0
TXN0457,2499,insufficient_funds,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0458,799,bank_error,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0459,2499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0460,5999,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0461,799,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0462,1299,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0463,3499,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0464,1299,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0465,1299,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0466,12999,insufficient_funds,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0467,2499,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0468,12999,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0469,799,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0470,12999,bank_error,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0471,499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0472,24999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0473,12999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0474,2499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0475,499,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",RECOVERED,499
TXN0476,24999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0477,5999,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",CUSTOMER_DID_NOT_UPDATE,0
TXN0478,5999,insufficient_funds,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0479,4999,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0480,3499,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0481,24999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0482,2499,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0483,24999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0484,12999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0485,2499,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0486,799,bank_error,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0487,499,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0488,5999,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",RECOVERED,5999
TXN0489,3499,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",CUSTOMER_DID_NOT_UPDATE,0
TXN0490,5999,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0491,499,insufficient_funds,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0492,4999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0493,4999,timeout,STOP_AND_ESCALATE,STOP_AND_ESCALATE,1.0,The payment has already reached the maximum retry limit.,ESCALATED,0
TXN0494,12999,expired_card,REQUEST_NEW_PAYMENT_METHOD,REQUEST_NEW_PAYMENT_METHOD,1.0,"The card is expired, so retrying the same card will not work.",RECOVERED,12999
TXN0495,8999,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0496,12999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0497,5999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0498,12999,insufficient_funds,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0499,12999,bank_error,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
TXN0500,499,timeout,REVIEW,REVIEW,1.0,"AI was unavailable, so the payment was sent for manual review instead of taking an automatic AI-driven action.",MANUAL_REVIEW,0
